ZCTA5,LANDSQMT,POPULATION
46704,52409,60
46705,51513049,1583
46706,223460837,18630
46710,113495276,4679
46711,154677759,7698
46714,333681438,14645
46721,208220129,5058
46723,161668335,7692
46725,531543784,23080
46730,72607230,1381
46731,41203288,559
46732,58774778,3169
46733,446768589,18777
46737,168604819,7068
46738,67637601,7918
46740,159519655,4060
46741,67319841,4647
46742,132244423,3488
46743,58032167,1971
46745,50924310,1841
46746,190500993,4036
46747,94930599,2693
46748,47537940,5134
46750,515899036,27221
46755,195372788,15062
46759,76677338,652
46760,65103868,1382
46761,319676738,12039
46763,58095936,1631
46764,88496842,1497
46765,33628520,5341
46766,52477713,685
46767,180688788,8564
46770,136780381,2716
46771,3057297,105
46772,91818292,3411
46773,204015657,3662
46774,132268742,16008
46776,60563717,1484
46777,143340970,6259
46779,91713565,2166
46781,66375762,793
46783,155943407,6396
46784,34481309,2236
46785,63165765,1542
46786,93873,102
46787,166509476,3893
46788,91988088,3260
46791,39376422,918
46792,260774130,3499
46793,144229293,4292
46794,66644809,1587
46795,143661620,5608
46797,133402537,3957
46798,53365348,1661
46799,641181,212
46802,10968507,11086
46803,17099676,9758
46804,50159719,27245
46805,16696709,21306
46806,23805793,23560
46807,8309404,16072
46808,27739804,19309
46809,59006418,8947
46814,44109339,12281
46815,27001921,26522
46816,94616918,18116
46818,171240496,18790
46819,66338159,8765
46825,39724134,27931
46835,54846141,33604
46845,58877006,22117
46901,359127496,37633
46902,138235227,35697
46910,160352095,3360
46911,102730905,1439
46913,85212900,1329
46914,74581393,4908
46915,6150668,679
46917,139479803,1853
46919,109225015,2390
46920,81516365,1045
46922,326790,61
46923,348943789,8048
46926,91061710,1708
46928,187551457,4951
46929,132824655,3214
46930,363747,133
46931,178461,188
46932,143168587,3448
46933,29549244,6414
46936,169409946,5922
46938,80170892,3200
46939,244710470,2101
46940,147136692,2548
46941,68134709,1125
46943,862013,247
46946,842440,136
46947,479974591,28866
46950,72792015,643
46951,164387203,2170
46952,274875849,20308
46953,219609182,24177
46957,1231655,558
46958,1090247,460
46959,2848671,231
46960,107745206,1218
46961,1254220,99
46962,283418626,9728
46967,240010,98
46968,945560,73
46970,479076940,23766
46974,108091027,1699
46975,559944948,14691
46978,164438319,2059
46979,109243866,4733
46982,107711958,2573
46984,602330,224
46985,182121435,1441
46986,90087678,1915
46987,1415971,776
46988,68383017,823
46989,87005648,5195
46990,78004169,801
46991,79262382,1797
46992,419496526,16759
46994,149208896,2684
46996,484852287,7139
46998,211531,112
47001,188667681,10422
47003,32616766,1040
47006,268243035,11727
47010,27877361,306
47011,92506819,1277
47012,428677789,10188
47016,50684553,793
47017,39912147,507
47018,184581660,4275
47020,55956734,1309
47022,88067278,3358
47023,121809005,1636
47024,169061920,3226
47025,143334069,22932
47030,86950060,1636
47031,159653479,5368
47032,90594359,3289
47034,297335,158
47035,791449,233
47036,41684897,1023
47037,207759128,4333
47038,80474155,1504
47040,173821247,5480
47041,214345342,6125
47042,199233231,4504
47043,267119213,5250
47060,148365269,6448
47102,103668046,7255
47104,492736,41
47106,179687281,4718
47108,229821865,2463
47110,15020102,350
47111,206856635,14533
47112,418622593,16722
47114,2538540,399
47115,147565715,2622
47116,77753714,805
47117,216108914,4429
47118,367848931,3502
47119,111653987,10911
47120,48135819,938
47122,92091964,9979
47123,19167055,189
47124,63458558,4264
47125,107382350,1658
47126,90580716,4250
47129,24379471,19527
47130,88482972,44722
47135,132089321,1372
47136,71759730,4178
47137,157397746,1421
47138,190895437,4373
47140,107330749,2669
47141,88367828,1668
47142,95821519,1174
47143,58468995,3015
47145,111159842,1998
47147,72030943,945
47150,113682671,47472
47160,106994,93
47161,57212404,3735
47162,59001065,829
47163,53941183,1746
47164,90797326,3779
47165,213405385,6438
47166,33260861,1302
47167,552613291,15014
47170,412354329,14795
47172,64166221,16059
47175,58142305,909
47177,43166207,1221
47201,529466367,41662
47203,200668851,25806
47220,214705533,5652
47223,149722139,1490
47224,58253149,636
47226,254911,202
47227,127287134,1598
47229,129560131,3231
47230,129825672,2029
47231,73242901,1167
47232,82337091,2839
47234,85570627,1379
47235,104185736,1784
47240,773643500,20832
47243,90509714,5951
47244,45576149,786
47246,152320395,4342
47247,304379,156
47250,536614361,21944
47260,144192494,1911
47263,323977,236
47264,256053717,1428
47265,495125038,20911
47270,48119745,807
47272,84202962,2041
47273,80127600,1849
47274,547466235,28770
47280,2715970,813
47281,144209975,1324
47282,832989,289
47283,155307513,3386
47302,171945556,27592
47303,150430482,25365
47304,90693267,30516
47305,3457747,4106
47306,588964,6189
47320,86737086,4134
47324,545771,138
47325,52701589,667
47326,173154717,2295
47327,141352126,4597
47330,153924427,5755
47331,493073327,23429
47334,68681652,3263
47335,1256058,761
47336,121656172,3807
47337,477789,203
47338,72518039,2827
47339,34343874,669
47340,138666094,2914
47341,94645244,2283
47342,129533666,2693
47344,367109,140
47345,77037238,1448
47346,116641783,4082
47348,301782242,9828
47351,1095072,471
47352,77850096,965
47353,322441359,5879
47354,76785919,1129
47355,164612946,2885
47356,139527258,5781
47357,90209810,1215
47358,97889937,996
47359,156131910,3143
47360,89089594,1546
47361,119788,135
47362,379554351,30243
47367,1863804,191
47368,90574172,2845
47369,88830591,1343
47371,565487413,12226
47373,78122543,2226
47374,304119965,46875
47380,157782726,2004
47381,776581,145
47382,402229,200
47383,84766278,2960
47384,84905786,2000
47385,38521827,1612
47386,46034500,1231
47387,42430139,726
47388,748786,384
47390,203110704,5310
47393,96373046,1704
47394,313092981,8470
47396,82551261,7030
47401,214770980,41011
47403,223899809,30955
47404,132810517,21026
47405,1217507,4427
47406,574933,4730
47408,172026902,24776
47420,579821,135
47421,473264133,27831
47424,477296073,9525
47427,137933707,1093
47429,63877153,7986
47431,95734594,1366
47432,214116557,4537
47433,209550278,4025
47434,126857,76
47436,118617971,1663
47437,2222042,123
47438,153737675,4798
47441,173693321,9269
47443,115063315,1233
47446,312386887,9990
47448,510122493,7505
47449,50605306,413
47451,4809403,1228
47452,264229943,5359
47453,32309942,498
47454,327601493,7688
47455,1454461,124
47456,68040891,1200
47457,1492655,134
47458,38770,36
47459,151170181,3795
47460,389539085,11471
47462,196482369,4871
47464,280750,198
47465,61807864,750
47467,141803,72
47468,68181945,1250
47469,161766517,1749
47470,119690813,1735
47471,177718507,2727
47501,378681995,17535
47512,129114308,3981
47513,153614834,1841
47514,11391921,1559
47515,144423663,965
47516,76991643,1249
47519,50481754,513
47520,211117646,3267
47521,48822922,927
47522,21898576,246
47523,170257743,3435
47524,131903877,605
47525,74793563,382
47527,138919164,1897
47528,48531376,476
47529,81899813,1042
47531,95662529,1004
47532,180740991,4627
47535,9065996,566
47536,71329,40
47537,41352742,826
47541,51787820,1224
47542,210712048,9622
47546,320636133,21009
47550,90976568,854
47551,83352142,649
47552,13369907,182
47553,361109322,8495
47557,141364896,1432
47558,223428647,4406
47561,184999899,1588
47562,171061079,4658
47564,95377177,1352
47567,296602359,6021
47568,71723997,834
47574,37679420,148
47575,54845770,976
47576,56374068,388
47577,65377687,1143
47578,129932002,776
47579,30046089,2659
47580,12989746,289
47581,369961327,3883
47584,381336,179
47585,91698838,592
47586,244195139,10932
47588,42232506,698
47590,102128446,713
47591,418960245,26770
47596,5340078,202
47597,114791952,1023
47598,183687098,3418
47601,323061921,13896
47610,92413680,5195
47611,100681993,1257
47612,41209833,861
47613,136776124,2679
47615,93131722,1611
47616,110791664,364
47619,125187550,1696
47620,538774941,13427
47630,120948732,34423
47631,156534749,2042
47633,160910253,2542
47634,130730470,2382
47635,219554248,5671
47637,150269158,1507
47638,127416867,3577
47639,111510175,4069
47640,99659723,1089
47648,138790702,4373
47649,111266982,1402
47654,273746,70
47660,231619668,4934
47665,182445575,3637
47666,127273505,1447
47670,206376878,12352
47683,470922,210
47708,1435639,439
47710,22768908,19527
47711,42018531,31457
47712,164213259,26012
47713,9971696,11032
47714,20678502,34107
47715,60133562,27063
47720,143845725,17413
47725,147653384,15851
47802,418540301,34532
47803,88466871,21102
47804,17035372,11020
47805,135058572,12852
47807,9714936,13045
47809,454435,2687
47832,109784514,1040
47833,96214621,1010
47834,388559996,19215
47836,509465,47
47837,75298067,1231
47838,273070467,4081
47840,137572153,1500
47841,171629067,2138
47842,186254414,10085
47846,81638737,638
47847,125802056,1077
47848,43671874,1691
47849,67488215,496
47850,132151120,2456
47853,111905,134
47854,74214645,849
47855,2065605,546
47857,1330556,571
47858,82538405,698
47859,107074649,1066
47860,1720766,321
47861,113795535,616
47862,104610747,1610
47863,2188311,205
47865,352370,79
47866,46105391,347
47868,150492165,2937
47869,281061,137
47871,214002,220
47872,443033965,8890
47874,178130067,3414
47876,1215813,394
47879,153466970,3302
47880,61096,67
47881,1031886,465
47882,371423804,8430
47884,3329058,229
47885,213206044,9009
47901,1534915,3518
47904,14655846,16277
47905,310158730,38910
47906,351414511,66972
47907,736266,0
47909,299654727,39373
47916,160082,64
47917,102337582,491
47918,376734329,6321
47920,73568825,2414
47921,106184075,1078
47922,196087046,1623
47923,237135599,3494
47924,203478,141
47925,1212885,203
47926,96434855,1097
47928,112006019,2047
47929,109567471,774
47930,66442029,1094
47932,281536427,5357
47933,607501734,27937
47940,105763840,1433
47941,2050679,1300
47942,145632004,660
47943,162384160,932
47944,481078507,3623
47946,239551737,2044
47948,143131262,1359
47949,108594291,1332
47950,97650640,912
47951,167234546,2252
47952,297242247,2798
47954,173855250,2220
47955,64327148,1088
47957,153587937,1894
47958,1111690,209
47959,177196016,2822
47960,303522405,15003
47963,268018946,1949
47964,386468,122
47965,1058891,646
47966,2830560,461
47967,80714229,772
47968,63224583,982
47969,473016,145
47970,151916263,2034
47971,143988552,1865
47974,105986020,1186
47975,101048932,653
47977,216296638,2206
47978,666776171,11793
47980,143696081,1096
47981,94199347,849
47982,360426,143
47983,1294949,347
47987,320060354,4049
47989,108908440,1281
47990,111530295,1627
47991,77740344,1070
47992,94390220,1465
47993,366953913,3918
47994,38011748,476
47995,213331194,1743
47997,315328,139
48001,49229944,11986
48002,96152532,3285
48003,85084237,6070
48005,94471583,5379
48006,185042702,4007
48009,13084514,20107
48014,94767076,4256
48015,4424023,8257
48017,5683647,11805
48021,13253190,32353
48022,91517376,2654
48023,44113316,5178
48025,20795336,14543
48026,10725535,14480
48027,96795690,3249
48028,45944318,1190
48030,7297399,16422
48032,96633255,2322
48033,23215673,16064
48034,11188519,12590
48035,22772757,34788
48036,21551261,20980
48038,28395064,41057
48039,59591930,7807
48040,17895611,9956
48041,103598457,4561
48042,58854197,27291
48043,10615453,16305
48044,34968458,52289
48045,37852081,24604
48047,46696164,39415
48048,49265723,7548
48049,92633721,5582
48050,48119193,1653
48051,39007428,17319
48054,105189994,7339
48059,81793580,15123
48060,53993557,40831
48062,102252058,9373
48063,95186705,4070
48064,95874688,4107
48065,96830565,10547
48066,25516402,47388
48067,11888903,24458
48069,1396492,2526
48070,3847786,6238
48071,18374593,29694
48072,6220197,14970
48073,19104791,32798
48074,96025642,9356
48075,19155677,21790
48076,18438102,25386
48079,108001453,12304
48080,11325638,22494
48081,10178038,20635
48082,8542622,16549
48083,22379873,22507
48084,16008059,14231
48085,24113159,24660
48088,11490620,22255
48089,20623879,31978
48091,20698268,31106
48092,21213730,25680
48093,14641248,23037
48094,45382986,18028
48095,43806880,4906
48096,94741211,3739
48097,197490979,5499
48098,24324089,19582
48101,18182907,28200
48103,168565141,53057
48104,20140444,38315
48105,129210895,33905
48108,43961252,26164
48109,2529757,6904
48111,174712960,42313
48114,85529605,19702
48116,94856643,26432
48117,142093847,10124
48118,227254391,12552
48120,8253572,8274
48122,7055271,10727
48124,22934067,31732
48125,10489268,21273
48126,25386287,47465
48127,19924557,36501
48128,6123655,10682
48130,161130088,14420
48131,129672962,6764
48133,69548571,5753
48134,46410603,21408
48135,15198077,27665
48137,109908271,4796
48138,23824274,10371
48139,1784366,206
48140,68941164,3095
48141,16194528,25366
48143,19271,32
48144,19670540,9952
48145,43476238,3503
48146,15202542,38098
48150,31043463,27127
48152,31368242,31173
48154,30085171,38642
48157,2488137,1436
48158,243166774,7309
48159,79099579,2582
48160,208512228,13785
48161,115923916,26470
48162,148166694,29344
48164,76119149,9175
48165,24100791,6339
48166,68809558,11569
48167,46056638,21534
48168,52837702,21781
48169,149366715,20813
48170,88448610,39963
48173,30022088,12700
48174,106680136,31515
48176,192552563,21447
48177,1609885,218
48178,131199506,29320
48179,52773357,3274
48180,61116827,63131
48182,102686474,21708
48183,48139682,43182
48184,18208616,17643
48185,31512594,47618
48186,21391213,36506
48187,46813620,49148
48188,46715127,41025
48189,88922681,13632
48190,914769,107
48191,42127166,4054
48192,13720595,25883
48193,18194681,15623
48195,17672628,30047
48197,108555478,61132
48198,86961286,38186
48201,5193540,12814
48202,8616314,16603
48203,20756114,28409
48204,12980500,27997
48205,16531627,44045
48206,8095663,21954
48207,16061703,20252
48208,8190764,10234
48209,17501605,32262
48210,13057914,31017
48211,10848548,7082
48212,13854094,39038
48213,16923386,27712
48214,13014076,22759
48215,10395926,13565
48216,5747286,5645
48217,5921036,8210
48218,6872362,7903
48219,21773613,46931
48220,11479188,22319
48221,14119737,38727
48223,15679754,25336
48224,14852847,44439
48225,6854875,14554
48226,3197600,5302
48227,19504196,45380
48228,22299441,52130
48229,7303781,9556
48230,8360759,16976
